League,Season,Match_Day,Team,Player_Firstname,Player_Surname,Match_Minute,Game_Score,is_Penalty,is_Own_Goal,is_Overtime
2. Bundesliga,2014/2015,23. Spieltag,Fortuna Düsseldorf,,Bellinghausen,61,1:2,False,False,False
2. Bundesliga,2014/2015,23. Spieltag,RB Leipzig,,D.,3,1:0,False,False,False
2. Bundesliga,2014/2015,23. Spieltag,RB Leipzig,,Kimmich,7,2:0,False,False,False
2. Bundesliga,2014/2015,23. Spieltag,1. FC Union Berlin,,Skrzybski,8,2:1,False,False,False
2. Bundesliga,2014/2015,23. Spieltag,RB Leipzig,,Teigl,13,3:1,False,False,False
2. Bundesliga,2014/2015,23. Spieltag,1. FC Union Berlin,,Polter,29,3:2,False,False,False
2. Bundesliga,2014/2015,23. Spieltag,FC Ingolstadt 04,,Danilo,41,1:0,False,False,False
2. Bundesliga,2014/2015,23. Spieltag,TSV 1860 München,Bandowski,,83,1:1,False,False,False
2. Bundesliga,2014/2015,24. Spieltag,1. FC Heidenheim 1846,,Wittek,28,0:1,False,False,False
2. Bundesliga,2014/2015,24. Spieltag,VfL Bochum,,Sestak,9,0:1,False,False,False
2. Bundesliga,2014/2015,24. Spieltag,Fortuna Düsseldorf,,Benschop,12,1:1,False,False,False
2. Bundesliga,2014/2015,24. Spieltag,Fortuna Düsseldorf,,Liendl,24,2:1,True,False,False
2. Bundesliga,2014/2015,24. Spieltag,VfL Bochum,,Sestak,45,2:2,False,False,False
2. Bundesliga,2014/2015,24. Spieltag,FC Ingolstadt 04,,Lex,65,0:1,False,False,False
2. Bundesliga,2014/2015,24. Spieltag,FC Ingolstadt 04,,Morales,77,0:2,False,False,False
2. Bundesliga,2014/2015,24. Spieltag,FC Ingolstadt 04,,Mo.,93,0:3,True,False,False
2. Bundesliga,2014/2015,24. Spieltag,FC St. Pauli,,Gonther,25,0:1,False,False,False
2. Bundesliga,2014/2015,24. Spieltag,FC St. Pauli,L.,Sobiech,65,0:2,False,False,False
2. Bundesliga,2014/2015,24. Spieltag,SpVgg Greuther Fürth,,Gießelmann,17,0:1,False,False,False
2. Bundesliga,2014/2015,24. Spieltag,VfR Aalen,,Quaner,68,1:1,False,False,False
2. Bundesliga,2014/2015,25. Spieltag,TSV 1860 München,,Simon,34,0:1,False,False,False
2. Bundesliga,2014/2015,25. Spieltag,TSV 1860 München,,Vollmann,65,0:2,False,False,False
2. Bundesliga,2014/2015,25. Spieltag,TSV 1860 München,,Adlung,71,0:3,False,False,False
2. Bundesliga,2014/2015,25. Spieltag,FC St. Pauli,,Thy,46,1:0,False,False,False
2. Bundesliga,2014/2015,25. Spieltag,RB Leipzig,,Rodnei,7,1:0,False,False,False
2. Bundesliga,2014/2015,25. Spieltag,RB Leipzig,"Kimmich,",Joshua,28,2:0,False,False,False
2. Bundesliga,2014/2015,25. Spieltag,Fortuna Düsseldorf,"Pohjanpalo,",Joel,59,2:1,False,False,False
2. Bundesliga,2014/2015,25. Spieltag,RB Leipzig,"Poulsen,",Yussuf,71,3:1,False,False,False
2. Bundesliga,2014/2015,26. Spieltag,TSV 1860 München,,Rodri,75,1:0,False,False,False
2. Bundesliga,2014/2015,26. Spieltag,SV Sandhausen,,Bouhaddouz,22,0:1,False,False,False
2. Bundesliga,2014/2015,26. Spieltag,FSV Frankfurt,,Kapllani,80,1:1,False,False,False
2. Bundesliga,2014/2015,29. Spieltag,RB Leipzig,Youssuf,Poulsen,16,0:1,False,False,False
2. Bundesliga,2014/2015,29. Spieltag,1. FC Kaiserslautern,Simon,Zoller,20,1:1,False,False,False
2. Bundesliga,2014/2015,31. Spieltag,FC Ingolstadt 04,,Pinola,70,1:0,False,True,False
2. Bundesliga,2014/2015,31. Spieltag,1. FC Nürnberg,,D.,72,1:1,False,False,False
2. Bundesliga,2014/2015,32. Spieltag,VfR Aalen,,Ademi,27,0:1,False,False,False
2. Bundesliga,2014/2015,32. Spieltag,TSV 1860 München,,Rama,84,0:1,False,False,False
2. Bundesliga,2014/2015,32. Spieltag,SV Sandhausen,,Thiede,36,0:1,False,False,False
2. Bundesliga,2014/2015,32. Spieltag,SV Sandhausen,,Bouhaddouz,54,0:2,False,False,False
2. Bundesliga,2014/2015,32. Spieltag,SV Sandhausen,,Bouhaddouz,59,0:3,False,False,False
2. Bundesliga,2014/2015,32. Spieltag,SV Sandhausen,,Bouhaddouz,74,0:4,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,1. FC Kaiserslautern,,Przybylko,13,0:1,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,1. FC Kaiserslautern,,Wolze,18,0:2,False,True,False
2. Bundesliga,2015/2016,1. Spieltag,1. FC Kaiserslautern,,Przybylko,29,0:3,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,MSV Duisburg,,Bajic,81,1:3,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,SpVgg Greuther Fürth,,Stiepermann,89,1:0,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,RB Leipzig,,Sabitzer,55,0:1,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,VfL Bochum,,Haberer,61,0:1,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,Eintracht Braunschweig,,Hochscheidt,29,1:0,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,SV Sandhausen,,Hübner,31,1:1,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,SV Sandhausen,,Wooten,41,1:2,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,SV Sandhausen,,Bouhaddouz,65,1:3,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,1. FC Union Berlin,,Kessel,5,1:0,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,Fortuna Düsseldorf,Ya,Konan,88,1:1,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,1. FC Heidenheim 1846,,Kraus,86,1:0,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,SC Freiburg,,Petersen,8,1:0,True,False,False
2. Bundesliga,2015/2016,1. Spieltag,SC Freiburg,,Petersen,11,2:0,True,False,False
2. Bundesliga,2015/2016,1. Spieltag,SC Freiburg,,Petersen,13,3:0,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,SC Freiburg,,Franz,41,4:0,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,1. FC Nürnberg,,Möhwald,44,4:1,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,1. FC Nürnberg,"Behrens,",Hanno,47,4:2,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,1. FC Nürnberg,,Schöpf,53,4:3,True,False,False
2. Bundesliga,2015/2016,1. Spieltag,SC Freiburg,,Philipp,61,5:3,False,False,False
2. Bundesliga,2015/2016,1. Spieltag,SC Freiburg,,Schuster,91,6:3,False,False,True
2. Bundesliga,2015/2016,2. Spieltag,1. FC Nürnberg,"Blum,",Danny,13,1:0,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,1. FC Heidenheim 1846,,Leipertz,17,1:1,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,1. FC Nürnberg,,Leipertz,42,2:1,False,True,False
2. Bundesliga,2015/2016,2. Spieltag,1. FC Heidenheim 1846,,Morabit,59,2:2,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,1. FC Nürnberg,,Polak,87,3:2,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,VfL Bochum,"Perthel,",Timo,56,1:0,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,VfL Bochum,,Bulut,68,2:0,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,VfL Bochum,,Terodde,84,3:0,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,SC Freiburg,,Petersen,74,0:1,True,False,False
2. Bundesliga,2015/2016,2. Spieltag,Fortuna Düsseldorf,,Bolly,2,1:0,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,SC Paderborn 07,,Proschwitz,51,1:1,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,SC Paderborn 07,,Ndjeng,72,1:2,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,FC St. Pauli,"Sobiech,",L.,10,0:1,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,Karlsruher SC,,Gordon,29,1:1,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,FC St. Pauli,,Halstenberg,40,1:2,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,SV Sandhausen,,Wooten,21,1:0,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,1. FC Union Berlin,,Brandy,41,1:1,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,1. FC Union Berlin,,Kreilach,55,1:2,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,SV Sandhausen,,Wooten,70,2:2,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,1. FC Union Berlin,,Kreilach,71,2:3,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,SV Sandhausen,,Bouhaddouz,80,3:3,True,False,False
2. Bundesliga,2015/2016,2. Spieltag,SV Sandhausen,,Hübner,85,4:3,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,SpVgg Greuther Fürth,,Freis,12,0:1,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,RB Leipzig,,Selke,14,1:1,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,SpVgg Greuther Fürth,,Berisha,40,1:2,False,False,False
2. Bundesliga,2015/2016,2. Spieltag,RB Leipzig,,Forsberg,74,2:2,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,SV Sandhausen,,Wooten,6,0:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,SV Sandhausen,,Linsmayer,9,0:2,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,SV Sandhausen,,Kosecki,18,0:3,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,SV Sandhausen,,Bouhaddouz,53,0:4,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,SV Sandhausen,,Wooten,61,0:5,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,SV Sandhausen,,Jovanovic,86,0:6,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,1. FC Heidenheim 1846,,Wittek,77,1:0,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,FSV Frankfurt,,Halimi,1,1:0,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,Karlsruher SC,,Hoffer,15,1:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,Karlsruher SC,,Oumari,48,1:2,False,True,False
2. Bundesliga,2015/2016,3. Spieltag,VfL Bochum,,Bulut,65,0:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,VfL Bochum,,Terodde,70,0:2,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,VfL Bochum,,Terodde,75,0:3,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,SC Freiburg,,Torrejon,83,1:3,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,RB Leipzig,,Selke,68,0:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,RB Leipzig,,Forsberg,76,0:2,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,1. FC Kaiserslautern,,Jensen,23,0:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,1. FC Union Berlin,,Thiel,67,1:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,1. FC Union Berlin,,Wood,72,2:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,1. FC Kaiserslautern,,Deville,87,2:2,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,FC St. Pauli,,Rzatkowski,19,1:0,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,FC St. Pauli,,Halstenberg,34,2:0,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,SpVgg Greuther Fürth,,Freis,42,2:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,FC St. Pauli,,Rzatkowski,74,3:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,SpVgg Greuther Fürth,,Zulj,79,3:2,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,Arminia Bielefeld,,Nöthe,6,0:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,Arminia Bielefeld,,Dick,24,0:2,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,MSV Duisburg,,Onuegbu,70,1:2,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,MSV Duisburg,,Iljutcenko,74,2:2,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,TSV 1860 München,,Bülow,46,0:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,1. FC Nürnberg,,Burgstaller,54,1:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,1. FC Nürnberg,,Stark,63,2:1,False,False,False
2. Bundesliga,2015/2016,3. Spieltag,TSV 1860 München,,Adlung,74,2:2,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,FSV Frankfurt,,Halimi,27,0:1,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,FSV Frankfurt,,Golley,88,0:2,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,Eintracht Braunschweig,,Matuschyk,58,0:1,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,Eintracht Braunschweig,,Khelifi,84,0:2,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,Karlsruher SC,,Hoffer,45,1:0,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,Karlsruher SC,,Gulde,56,2:0,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,SC Freiburg,,Grifo,33,0:1,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,Fortuna Düsseldorf,,Bolly,37,1:1,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,SC Freiburg,,Höfler,39,1:2,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,FC St. Pauli,,Thy,44,0:1,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,1. FC Nürnberg,,G.,2,0:1,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,VfL Bochum,,Terodde,37,1:1,False,False,False
2. Bundesliga,2015/2016,4. Spieltag,1. FC Kaiserslautern,,Löwe,15,1:0,True,False,False
2. Bundesliga,2015/2016,5. Spieltag,SC Freiburg,,Frantz,9,1:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,SC Freiburg,,Petersen,30,2:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,SC Freiburg,,Grifo,37,3:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,SC Freiburg,,Grifo,79,4:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,SV Sandhausen,,Hübner,88,4:1,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,1. FC Union Berlin,,Brandy,25,1:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,RB Leipzig,,Quaschner,83,1:1,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,1. FC Kaiserslautern,,Przybylko,19,0:1,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,1. FC Heidenheim 1846,,Morabit,58,1:1,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,1. FC Heidenheim 1846,,Schnatterer,62,2:1,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,1. FC Heidenheim 1846,,Leipertz,86,3:1,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,SC Paderborn 07,,Proschwitz,33,1:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,Arminia Bielefeld,,Behrendt,53,1:1,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,Arminia Bielefeld,,Görlitz,78,1:2,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,MSV Duisburg,,Feltscher,35,1:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,SpVgg Greuther Fürth,,Gjasula,50,1:1,True,False,False
2. Bundesliga,2015/2016,5. Spieltag,MSV Duisburg,,Bohl,73,2:1,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,SpVgg Greuther Fürth,,Stiepermann,93,2:2,False,False,True
2. Bundesliga,2015/2016,5. Spieltag,Eintracht Braunschweig,,Berggreen,9,1:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,Eintracht Braunschweig,,Reichel,43,2:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,Eintracht Braunschweig,,Peitz,53,3:0,False,True,False
2. Bundesliga,2015/2016,5. Spieltag,Eintracht Braunschweig,,Pfitzner,58,4:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,Eintracht Braunschweig,,Berggreen,63,5:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,Eintracht Braunschweig,,Reichel,71,6:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,1. FC Nürnberg,,Behrens,67,1:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,FSV Frankfurt,,Halimi,47,1:0,False,False,False
2. Bundesliga,2015/2016,5. Spieltag,VfL Bochum,,Terodde,48,1:0,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,SC Freiburg,,Abrashi,71,0:1,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,SC Freiburg,,Petersen,87,0:2,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,RB Leipzig,,Sabitzer,18,1:0,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,RB Leipzig,,Forsberg,28,2:0,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,VfL Bochum,,Bastians,4,0:1,True,False,False
2. Bundesliga,2015/2016,6. Spieltag,SV Sandhausen,,Wooten,43,1:1,True,False,False
2. Bundesliga,2015/2016,6. Spieltag,1. FC Union Berlin,,Kreilach,13,0:1,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,1. FC Union Berlin,,Wood,49,0:2,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,1. FC Union Berlin,,Quaner,77,0:3,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,Fortuna Düsseldorf,,Bebou,9,1:0,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,Fortuna Düsseldorf,Ya,Konan,30,2:0,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,Fortuna Düsseldorf,Ya,Konan,66,3:0,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,1. FC Nürnberg,,Burgstaller,7,0:1,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,SpVgg Greuther Fürth,,Berisha,39,1:1,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,SpVgg Greuther Fürth,,Weilandt,58,2:1,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,1. FC Nürnberg,,Schöpf,85,2:2,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,SpVgg Greuther Fürth,,Freis,92,3:2,False,False,True
2. Bundesliga,2015/2016,6. Spieltag,Eintracht Braunschweig,,Reichel,43,0:1,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,Eintracht Braunschweig,,Holtmann,71,0:2,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,Eintracht Braunschweig,,Boland,83,0:3,False,False,False
2. Bundesliga,2015/2016,6. Spieltag,FC St. Pauli,L.,Sobiech,70,1:0,True,False,False
2. Bundesliga,2015/2016,6. Spieltag,FC St. Pauli,"Maier,",Sebastian,87,2:0,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,Arminia Bielefeld,,Klos,44,0:1,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,Arminia Bielefeld,,Dick,49,0:2,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,SC Freiburg,,Petersen,67,1:2,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,SC Freiburg,,Hufnagel,90,2:2,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,VfL Bochum,,Hoogland,26,1:0,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,Fortuna Düsseldorf,van,Duinen,92,1:1,False,False,True
2. Bundesliga,2015/2016,7. Spieltag,RB Leipzig,,Halstenberg,36,0:1,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,1. FC Heidenheim 1846,,Frahn,62,1:1,True,False,False
2. Bundesliga,2015/2016,7. Spieltag,SC Paderborn 07,,Hoheneder,51,1:0,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,SC Paderborn 07,,Wahl,83,2:0,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,1. FC Nürnberg,,Behrens,18,1:0,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,1. FC Nürnberg,,Polak,82,2:0,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,TSV 1860 München,,Degenek,15,1:0,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,1. FC Kaiserslautern,,Jenssen,56,1:1,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,1. FC Union Berlin,,Skrzybski,17,1:0,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,SpVgg Greuther Fürth,,Gjasula,47,1:1,False,False,False
2. Bundesliga,2015/2016,7. Spieltag,SpVgg Greuther Fürth,,Gjasula,70,1:2,True,False,False
2. Bundesliga,2015/2016,7. Spieltag,FSV Frankfurt,,Konrad,32,0:1,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,Fortuna Düsseldorf,,Demirbay,70,0:1,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,Karlsruher SC,,Hoffer,80,1:1,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,1. FC Nürnberg,,Hovland,42,0:1,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,1. FC Nürnberg,,Schöpf,56,0:2,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,1. FC Nürnberg,,Burgstaller,61,0:3,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,SV Sandhausen,,Jovanovic,38,1:0,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,TSV 1860 München,,Vollmann,39,1:1,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,VfL Bochum,,Terodde,28,0:1,True,False,False
2. Bundesliga,2015/2016,8. Spieltag,Arminia Bielefeld,,Klos,81,1:1,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,SpVgg Greuther Fürth,,Freis,24,1:0,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,SpVgg Greuther Fürth,,Weilandt,59,2:0,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,SpVgg Greuther Fürth,,Gjasula,79,3:0,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,FC St. Pauli,,Maier,34,1:0,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,1. FC Union Berlin,,Wood,39,0:1,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,FSV Frankfurt,,Dedic,52,1:1,True,False,False
2. Bundesliga,2015/2016,8. Spieltag,FSV Frankfurt,,Barry,55,2:1,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,1. FC Union Berlin,,Kessel,76,2:2,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,FSV Frankfurt,,Schahin,91,3:2,False,False,True
2. Bundesliga,2015/2016,8. Spieltag,Eintracht Braunschweig,,Boland,12,0:1,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,Eintracht Braunschweig,,Berggreen,53,0:2,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,Eintracht Braunschweig,,Berggreen,68,0:3,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,Eintracht Braunschweig,,Reichel,74,0:4,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,Eintracht Braunschweig,,Khelifi,79,0:5,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,SC Freiburg,,Petersen,29,0:1,False,False,False
2. Bundesliga,2015/2016,8. Spieltag,RB Leipzig,,Selke,47,1:1,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,Arminia Bielefeld,,Klos,4,0:1,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,Arminia Bielefeld,,Klos,48,0:2,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,1. FC Nürnberg,,Burgstaller,83,1:2,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,1. FC Nürnberg,,Burgstaller,89,2:2,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,SV Sandhausen,,Jovanovic,50,0:1,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,1. FC Kaiserslautern,,Colak,25,0:1,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,1. FC Kaiserslautern,,Piossek,29,0:2,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,VfL Bochum,,Mlapa,73,1:2,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,1. FC Union Berlin,,Wood,4,1:0,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,1. FC Union Berlin,,Brandy,31,2:0,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,1. FC Union Berlin,,Kreilach,46,3:0,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,MSV Duisburg,,Obinna,56,3:1,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,MSV Duisburg,,Onuegbu,84,3:2,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,SC Freiburg,,Philipp,39,1:0,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,SC Freiburg,,Abrashi,49,2:0,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,RB Leipzig,,Forsberg,6,0:1,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,TSV 1860 München,,M.,8,1:1,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,RB Leipzig,,Halstenberg,67,1:2,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,TSV 1860 München,,Okotie,78,2:2,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,1. FC Heidenheim 1846,,Feick,9,1:0,False,False,False
2. Bundesliga,2015/2016,9. Spieltag,Karlsruher SC,,Valentini,93,1:1,False,False,True
2. Bundesliga,2015/2016,9. Spieltag,SpVgg Greuther Fürth,,Zulj,14,0:1,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,1. FC Kaiserslautern,,Piossek,11,1:0,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,1. FC Kaiserslautern,,Vucur,54,2:0,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,1. FC Kaiserslautern,,Colak,92,3:0,False,False,True
2. Bundesliga,2015/2016,10. Spieltag,1. FC Heidenheim 1846,,Theuerkauf,14,0:1,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,1. FC Heidenheim 1846,Haji,Safi,24,0:2,False,True,False
2. Bundesliga,2015/2016,10. Spieltag,1. FC Heidenheim 1846,,Griesbeck,40,0:3,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,1. FC Heidenheim 1846,,Morabit,65,0:4,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,TSV 1860 München,M.,Wolf,8,0:1,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,Arminia Bielefeld,,Klos,40,1:1,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,VfL Bochum,,Terodde,2,0:1,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,VfL Bochum,,Terrazzino,24,0:2,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,VfL Bochum,B.,Röcker,31,0:3,False,True,False
2. Bundesliga,2015/2016,10. Spieltag,VfL Bochum,,Terodde,54,0:4,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,VfL Bochum,,Mlapa,90,0:5,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,SV Sandhausen,,Kosecki,5,0:1,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,SV Sandhausen,,Jovanovic,7,0:2,False,False,False
2. Bundesliga,2015/2016,10. Spieltag,FC St. Pauli,,Choi,75,1:2,False,False,False
