League,Season,Matchday,Match_Date,Match_Time,Home_Team,Home_Team_Short,Guest_Team,Guest_Team_Short,Home_Goals,Guest_Goals,Home_Points,Guest_Points,Location,Stadium,Viewers
2. Bundesliga,2008/2009,34. Spieltag,2009-05-24,14:00:00,Rot-Weiss Ahlen,Ahlen,SpVgg Greuther Fürth,Fürth,2,4,0,3,Unknown,Unknown,-1
2. Bundesliga,2008/2009,34. Spieltag,2009-05-24,14:00:00,FC Ingolstadt 04,Ingolstadt,TuS Koblenz,,4,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2008/2009,34. Spieltag,2009-05-24,14:00:00,1. FC Nürnberg,Nürnberg,TSV 1860 München,1860 München,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2008/2009,34. Spieltag,2009-05-24,14:00:00,MSV Duisburg,Duisburg,VfL Osnabrück,Osnabrück,4,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2008/2009,34. Spieltag,2009-05-24,14:00:00,SC Freiburg,Freiburg,1. FC Kaiserslautern,Kaiserslautern,4,3,3,0,Unknown,Unknown,-1
2. Bundesliga,2008/2009,34. Spieltag,2009-05-24,14:00:00,Alemannia Aachen,Aachen,FC Augsburg,Augsburg,4,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2008/2009,34. Spieltag,2009-05-24,14:00:00,FC St. Pauli,St. Pauli,FSV Frankfurt,FSV Frankfurt,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2008/2009,34. Spieltag,2009-05-24,14:00:00,1. FSV Mainz 05,Mainz,Rot-Weiss Oberhausen,Oberhausen,4,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,1. Spieltag,2009-08-07,18:00:00,FC St. Pauli,St. Pauli,Rot-Weiss Ahlen,Ahlen,2,1,3,0,Hamburg,Millerntor-Stadion,22294
2. Bundesliga,2009/2010,1. Spieltag,2009-08-07,18:00:00,Rot-Weiss Oberhausen,Oberhausen,1. FC Union Berlin,Union Berlin,0,3,0,3,Oberhausen,Stadion Niederrhein,5895
2. Bundesliga,2009/2010,1. Spieltag,2009-08-07,18:00:00,Karlsruher SC,Karlsruhe,Alemannia Aachen,Aachen,1,1,1,1,Karlsruhe,Wildparkstadion,23332
2. Bundesliga,2009/2010,1. Spieltag,2009-08-08,13:00:00,1. FC Kaiserslautern,Kaiserslautern,SpVgg Greuther Fürth,Fürth,2,1,3,0,Kaiserslautern,Fritz Walter Stadion,27216
2. Bundesliga,2009/2010,1. Spieltag,2009-08-08,13:00:00,Fortuna Düsseldorf,Düsseldorf,SC Paderborn 07,Paderborn,3,0,3,0,Düsseldorf,ESPRIT Arena,19200
2. Bundesliga,2009/2010,1. Spieltag,2009-08-09,13:30:00,FSV Frankfurt,FSV Frankfurt,MSV Duisburg,Duisburg,1,2,0,3,Frankfurt/Main,Frankfurter VB Stadion,4775
2. Bundesliga,2009/2010,1. Spieltag,2009-08-09,13:30:00,FC Energie Cottbus,Cottbus,FC Augsburg,Augsburg,3,1,3,0,Cottbus,Stadion der Freundschaft,13600
2. Bundesliga,2009/2010,1. Spieltag,2009-08-09,13:30:00,TSV 1860 München,1860 München,TuS Koblenz,,2,0,3,0,München,Allianz Arena,25800
2. Bundesliga,2009/2010,1. Spieltag,2009-08-10,20:15:00,Arminia Bielefeld,Bielefeld,FC Hansa Rostock,Rostock,3,1,3,0,Bielefeld,Schüco Arena,17600
2. Bundesliga,2009/2010,2. Spieltag,2009-08-14,18:00:00,SpVgg Greuther Fürth,Fürth,FSV Frankfurt,FSV Frankfurt,4,0,3,0,Fürth,Playmobilstadion,6230
2. Bundesliga,2009/2010,2. Spieltag,2009-08-14,18:00:00,SC Paderborn 07,Paderborn,Karlsruher SC,Karlsruhe,2,0,3,0,Paderborn,Energieteam Arena,8463
2. Bundesliga,2009/2010,2. Spieltag,2009-08-14,20:30:00,MSV Duisburg,Duisburg,FC Energie Cottbus,Cottbus,2,2,1,1,Duisburg,MSV Arena,16120
2. Bundesliga,2009/2010,2. Spieltag,2009-08-15,13:00:00,FC Hansa Rostock,Rostock,TSV 1860 München,1860 München,2,1,3,0,Rostock,DKB-Arena,19000
2. Bundesliga,2009/2010,2. Spieltag,2009-08-15,13:00:00,1. FC Union Berlin,Union Berlin,Fortuna Düsseldorf,Düsseldorf,1,0,3,0,Berlin,Alte Försterei,13000
2. Bundesliga,2009/2010,2. Spieltag,2009-08-16,13:30:00,Rot-Weiss Ahlen,Ahlen,1. FC Kaiserslautern,Kaiserslautern,0,1,0,3,Ahlen,Wersestadion,5305
2. Bundesliga,2009/2010,2. Spieltag,2009-08-16,13:30:00,FC Augsburg,Augsburg,Rot-Weiss Oberhausen,Oberhausen,2,2,1,1,Augsburg,impuls Arena,19145
2. Bundesliga,2009/2010,2. Spieltag,2009-08-16,13:30:00,TuS Koblenz,,Arminia Bielefeld,Bielefeld,3,2,3,0,Koblenz,Stadion Oberwerth,8635
2. Bundesliga,2009/2010,2. Spieltag,2009-08-17,20:15:00,Alemannia Aachen,Aachen,FC St. Pauli,St. Pauli,0,5,0,3,Aachen,Tivoli,32900
2. Bundesliga,2009/2010,3. Spieltag,2009-08-21,18:00:00,FSV Frankfurt,FSV Frankfurt,SC Paderborn 07,Paderborn,0,0,1,1,Frankfurt/Main,Frankfurter VB Stadion,3874
2. Bundesliga,2009/2010,3. Spieltag,2009-08-21,18:00:00,1. FC Union Berlin,Union Berlin,FC Hansa Rostock,Rostock,1,0,3,0,Berlin,Alte Försterei,17500
2. Bundesliga,2009/2010,3. Spieltag,2009-08-21,18:00:00,Fortuna Düsseldorf,Düsseldorf,TuS Koblenz,,1,0,3,0,Düsseldorf,ESPRIT Arena,20150
2. Bundesliga,2009/2010,3. Spieltag,2009-08-22,13:00:00,Arminia Bielefeld,Bielefeld,FC Augsburg,Augsburg,1,2,0,3,Bielefeld,Schüco Arena,13500
2. Bundesliga,2009/2010,3. Spieltag,2009-08-22,13:00:00,FC St. Pauli,St. Pauli,MSV Duisburg,Duisburg,2,2,1,1,Hamburg,Millerntor-Stadion,22554
2. Bundesliga,2009/2010,3. Spieltag,2009-08-23,13:30:00,FC Energie Cottbus,Cottbus,SpVgg Greuther Fürth,Fürth,1,3,0,3,Cottbus,Stadion der Freundschaft,13700
2. Bundesliga,2009/2010,3. Spieltag,2009-08-23,13:30:00,1. FC Kaiserslautern,Kaiserslautern,Alemannia Aachen,Aachen,1,1,1,1,Kaiserslautern,Fritz Walter Stadion,28079
2. Bundesliga,2009/2010,3. Spieltag,2009-08-23,13:30:00,Rot-Weiss Oberhausen,Oberhausen,Rot-Weiss Ahlen,Ahlen,2,0,3,0,Oberhausen,Stadion Niederrhein,5045
2. Bundesliga,2009/2010,3. Spieltag,2009-08-24,20:15:00,TSV 1860 München,1860 München,Karlsruher SC,Karlsruhe,1,3,0,3,München,Allianz Arena,30800
2. Bundesliga,2009/2010,4. Spieltag,2009-08-28,18:00:00,Karlsruher SC,Karlsruhe,FC St. Pauli,St. Pauli,0,4,0,3,Karlsruhe,Wildparkstadion,26300
2. Bundesliga,2009/2010,4. Spieltag,2009-08-28,18:00:00,Rot-Weiss Ahlen,Ahlen,TSV 1860 München,1860 München,0,0,1,1,Ahlen,Wersestadion,4025
2. Bundesliga,2009/2010,4. Spieltag,2009-08-28,18:00:00,TuS Koblenz,,FC Energie Cottbus,Cottbus,0,2,0,3,Koblenz,Stadion Oberwerth,7425
2. Bundesliga,2009/2010,4. Spieltag,2009-08-29,13:00:00,SpVgg Greuther Fürth,Fürth,Arminia Bielefeld,Bielefeld,2,4,0,3,Fürth,Playmobilstadion,7330
2. Bundesliga,2009/2010,4. Spieltag,2009-08-29,13:00:00,FC Hansa Rostock,Rostock,Rot-Weiss Oberhausen,Oberhausen,0,2,0,3,Rostock,DKB-Arena,14000
2. Bundesliga,2009/2010,4. Spieltag,2009-08-30,13:30:00,Alemannia Aachen,Aachen,FSV Frankfurt,FSV Frankfurt,3,0,3,0,Aachen,Tivoli,23078
2. Bundesliga,2009/2010,4. Spieltag,2009-08-30,13:30:00,FC Augsburg,Augsburg,1. FC Union Berlin,Union Berlin,1,1,1,1,Augsburg,impuls Arena,19037
2. Bundesliga,2009/2010,4. Spieltag,2009-08-30,13:30:00,SC Paderborn 07,Paderborn,1. FC Kaiserslautern,Kaiserslautern,0,0,1,1,Paderborn,Energieteam Arena,10345
2. Bundesliga,2009/2010,4. Spieltag,2009-08-31,20:15:00,MSV Duisburg,Duisburg,Fortuna Düsseldorf,Düsseldorf,3,0,3,0,Duisburg,MSV Arena,25000
2. Bundesliga,2009/2010,5. Spieltag,2009-09-11,18:00:00,Arminia Bielefeld,Bielefeld,Rot-Weiss Ahlen,Ahlen,2,0,3,0,Bielefeld,Schüco Arena,14800
2. Bundesliga,2009/2010,5. Spieltag,2009-09-11,18:00:00,Fortuna Düsseldorf,Düsseldorf,FC Augsburg,Augsburg,1,1,1,1,Düsseldorf,ESPRIT Arena,20235
2. Bundesliga,2009/2010,5. Spieltag,2009-09-11,20:15:00,1. FC Kaiserslautern,Kaiserslautern,MSV Duisburg,Duisburg,4,1,3,0,Kaiserslautern,Fritz Walter Stadion,31033
2. Bundesliga,2009/2010,5. Spieltag,2009-09-12,13:00:00,TSV 1860 München,1860 München,SpVgg Greuther Fürth,Fürth,3,1,3,0,München,Allianz Arena,26000
2. Bundesliga,2009/2010,5. Spieltag,2009-09-12,13:00:00,FC Hansa Rostock,Rostock,TuS Koblenz,,2,1,3,0,Rostock,DKB-Arena,11500
2. Bundesliga,2009/2010,5. Spieltag,2009-09-13,13:30:00,Rot-Weiss Oberhausen,Oberhausen,Alemannia Aachen,Aachen,1,0,3,0,Oberhausen,Stadion Niederrhein,7143
2. Bundesliga,2009/2010,5. Spieltag,2009-09-13,13:30:00,FSV Frankfurt,FSV Frankfurt,FC St. Pauli,St. Pauli,2,3,0,3,Frankfurt/Main,Frankfurter VB Stadion,8577
2. Bundesliga,2009/2010,5. Spieltag,2009-09-13,13:30:00,1. FC Union Berlin,Union Berlin,SC Paderborn 07,Paderborn,5,4,3,0,Berlin,Alte Försterei,13162
2. Bundesliga,2009/2010,5. Spieltag,2009-09-14,20:15:00,FC Energie Cottbus,Cottbus,Karlsruher SC,Karlsruhe,2,4,0,3,Cottbus,Stadion der Freundschaft,11000
2. Bundesliga,2009/2010,6. Spieltag,2009-09-18,18:00:00,Karlsruher SC,Karlsruhe,FSV Frankfurt,FSV Frankfurt,2,0,3,0,Karlsruhe,Wildparkstadion,16977
2. Bundesliga,2009/2010,6. Spieltag,2009-09-18,18:00:00,MSV Duisburg,Duisburg,Arminia Bielefeld,Bielefeld,0,3,0,3,Duisburg,MSV Arena,14057
2. Bundesliga,2009/2010,6. Spieltag,2009-09-18,18:00:00,TuS Koblenz,,1. FC Union Berlin,Union Berlin,1,1,1,1,Koblenz,Stadion Oberwerth,7041
2. Bundesliga,2009/2010,6. Spieltag,2009-09-18,18:00:00,SC Paderborn 07,Paderborn,FC Energie Cottbus,Cottbus,5,1,3,0,Paderborn,Energieteam Arena,6997
2. Bundesliga,2009/2010,6. Spieltag,2009-09-19,13:00:00,SpVgg Greuther Fürth,Fürth,Rot-Weiss Oberhausen,Oberhausen,4,0,3,0,Fürth,Playmobilstadion,6250
2. Bundesliga,2009/2010,6. Spieltag,2009-09-19,13:00:00,Rot-Weiss Ahlen,Ahlen,Fortuna Düsseldorf,Düsseldorf,1,4,0,3,Ahlen,Wersestadion,6612
2. Bundesliga,2009/2010,6. Spieltag,2009-09-20,13:30:00,Alemannia Aachen,Aachen,TSV 1860 München,1860 München,2,0,3,0,Aachen,Tivoli,24830
2. Bundesliga,2009/2010,6. Spieltag,2009-09-20,13:30:00,FC St. Pauli,St. Pauli,1. FC Kaiserslautern,Kaiserslautern,1,2,0,3,Hamburg,Millerntor-Stadion,23161
2. Bundesliga,2009/2010,6. Spieltag,2009-09-20,13:30:00,FC Augsburg,Augsburg,FC Hansa Rostock,Rostock,5,2,3,0,Augsburg,impuls Arena,15241
2. Bundesliga,2009/2010,7. Spieltag,2009-09-25,18:00:00,FC Energie Cottbus,Cottbus,FSV Frankfurt,FSV Frankfurt,3,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,7. Spieltag,2009-09-25,18:00:00,Rot-Weiss Oberhausen,Oberhausen,MSV Duisburg,Duisburg,1,0,3,0,Oberhausen,Stadion Niederrhein,12615
2. Bundesliga,2009/2010,7. Spieltag,2009-09-25,18:00:00,1. FC Union Berlin,Union Berlin,Rot-Weiss Ahlen,Ahlen,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,7. Spieltag,2009-09-26,13:00:00,Arminia Bielefeld,Bielefeld,FC St. Pauli,St. Pauli,1,0,3,0,Bielefeld,Schüco Arena,23800
2. Bundesliga,2009/2010,7. Spieltag,2009-09-26,13:00:00,1. FC Kaiserslautern,Kaiserslautern,Karlsruher SC,Karlsruhe,2,0,3,0,Kaiserslautern,Fritz Walter Stadion,39774
2. Bundesliga,2009/2010,7. Spieltag,2009-09-27,13:30:00,FC Augsburg,Augsburg,TuS Koblenz,,1,1,1,1,Augsburg,impuls Arena,12078
2. Bundesliga,2009/2010,7. Spieltag,2009-09-27,13:30:00,TSV 1860 München,1860 München,SC Paderborn 07,Paderborn,0,0,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,7. Spieltag,2009-09-27,13:30:00,FC Hansa Rostock,Rostock,SpVgg Greuther Fürth,Fürth,4,0,3,0,Rostock,DKB-Arena,10700
2. Bundesliga,2009/2010,7. Spieltag,2009-09-28,20:15:00,Fortuna Düsseldorf,Düsseldorf,Alemannia Aachen,Aachen,0,0,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,8. Spieltag,2009-10-02,18:00:00,Alemannia Aachen,Aachen,FC Energie Cottbus,Cottbus,1,1,1,1,Aachen,Tivoli,22090
2. Bundesliga,2009/2010,8. Spieltag,2009-10-02,18:00:00,MSV Duisburg,Duisburg,1. FC Union Berlin,Union Berlin,3,1,3,0,Duisburg,MSV Arena,12017
2. Bundesliga,2009/2010,8. Spieltag,2009-10-02,18:00:00,TuS Koblenz,,Rot-Weiss Oberhausen,Oberhausen,0,1,0,3,Koblenz,Stadion Oberwerth,6726
2. Bundesliga,2009/2010,8. Spieltag,2009-10-03,13:00:00,SpVgg Greuther Fürth,Fürth,Fortuna Düsseldorf,Düsseldorf,2,1,3,0,Fürth,Playmobilstadion,7850
2. Bundesliga,2009/2010,8. Spieltag,2009-10-03,13:00:00,SC Paderborn 07,Paderborn,FC Augsburg,Augsburg,2,2,1,1,Paderborn,Energieteam Arena,8173
2. Bundesliga,2009/2010,8. Spieltag,2009-10-04,13:30:00,FC St. Pauli,St. Pauli,TSV 1860 München,1860 München,3,1,3,0,Hamburg,Millerntor-Stadion,23000
2. Bundesliga,2009/2010,8. Spieltag,2009-10-04,13:30:00,Rot-Weiss Ahlen,Ahlen,FC Hansa Rostock,Rostock,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,8. Spieltag,2009-10-04,13:30:00,FSV Frankfurt,FSV Frankfurt,1. FC Kaiserslautern,Kaiserslautern,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,8. Spieltag,2009-10-05,20:15:00,Karlsruher SC,Karlsruhe,Arminia Bielefeld,Bielefeld,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,9. Spieltag,2009-10-16,18:00:00,Arminia Bielefeld,Bielefeld,Alemannia Aachen,Aachen,1,0,3,0,Bielefeld,Schüco Arena,15200
2. Bundesliga,2009/2010,9. Spieltag,2009-10-16,18:00:00,Rot-Weiss Oberhausen,Oberhausen,FC St. Pauli,St. Pauli,1,3,0,3,Oberhausen,Stadion Niederrhein,10124
2. Bundesliga,2009/2010,9. Spieltag,2009-10-16,20:30:00,FC Energie Cottbus,Cottbus,1. FC Kaiserslautern,Kaiserslautern,1,2,0,3,Cottbus,Stadion der Freundschaft,12670
2. Bundesliga,2009/2010,9. Spieltag,2009-10-17,13:00:00,TSV 1860 München,1860 München,MSV Duisburg,Duisburg,3,1,3,0,München,Allianz-Arena,19200
2. Bundesliga,2009/2010,9. Spieltag,2009-10-17,13:00:00,FC Hansa Rostock,Rostock,SC Paderborn 07,Paderborn,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,9. Spieltag,2009-10-18,13:30:00,FC Augsburg,Augsburg,Karlsruher SC,Karlsruhe,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,9. Spieltag,2009-10-18,13:30:00,TuS Koblenz,,Rot-Weiss Ahlen,Ahlen,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,9. Spieltag,2009-10-18,13:30:00,Fortuna Düsseldorf,Düsseldorf,FSV Frankfurt,FSV Frankfurt,4,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,9. Spieltag,2009-10-19,20:15:00,1. FC Union Berlin,Union Berlin,SpVgg Greuther Fürth,Fürth,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,10. Spieltag,2009-10-23,18:00:00,SpVgg Greuther Fürth,Fürth,TuS Koblenz,,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,10. Spieltag,2009-10-23,18:00:00,1. FC Kaiserslautern,Kaiserslautern,Fortuna Düsseldorf,Düsseldorf,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,10. Spieltag,2009-10-23,18:00:00,Rot-Weiss Ahlen,Ahlen,FC Augsburg,Augsburg,1,3,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,10. Spieltag,2009-10-24,13:00:00,MSV Duisburg,Duisburg,FC Hansa Rostock,Rostock,3,1,3,0,Duisburg,MSV Arena,11134
2. Bundesliga,2009/2010,10. Spieltag,2009-10-24,13:00:00,FSV Frankfurt,FSV Frankfurt,TSV 1860 München,1860 München,3,2,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,10. Spieltag,2009-10-25,13:30:00,Karlsruher SC,Karlsruhe,Rot-Weiss Oberhausen,Oberhausen,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,10. Spieltag,2009-10-25,13:30:00,Alemannia Aachen,Aachen,1. FC Union Berlin,Union Berlin,1,4,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,10. Spieltag,2009-10-25,13:30:00,FC St. Pauli,St. Pauli,FC Energie Cottbus,Cottbus,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,10. Spieltag,2009-10-26,20:15:00,SC Paderborn 07,Paderborn,Arminia Bielefeld,Bielefeld,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,11. Spieltag,2009-10-30,18:00:00,Rot-Weiss Oberhausen,Oberhausen,SC Paderborn 07,Paderborn,3,2,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,11. Spieltag,2009-10-30,18:00:00,1. FC Union Berlin,Union Berlin,FSV Frankfurt,FSV Frankfurt,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,11. Spieltag,2009-10-30,18:00:00,Fortuna Düsseldorf,Düsseldorf,Karlsruher SC,Karlsruhe,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,11. Spieltag,2009-10-31,13:00:00,Arminia Bielefeld,Bielefeld,FC Energie Cottbus,Cottbus,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,11. Spieltag,2009-10-31,13:00:00,Rot-Weiss Ahlen,Ahlen,SpVgg Greuther Fürth,Fürth,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,11. Spieltag,2009-11-01,13:30:00,FC Augsburg,Augsburg,Alemannia Aachen,Aachen,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,11. Spieltag,2009-11-01,13:30:00,TSV 1860 München,1860 München,1. FC Kaiserslautern,Kaiserslautern,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,11. Spieltag,2009-11-01,13:30:00,TuS Koblenz,,MSV Duisburg,Duisburg,0,3,0,3,Koblenz,Stadion Oberwerth,8149
2. Bundesliga,2009/2010,11. Spieltag,2009-11-02,20:15:00,FC Hansa Rostock,Rostock,FC St. Pauli,St. Pauli,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,12. Spieltag,2009-11-06,18:00:00,1. FC Kaiserslautern,Kaiserslautern,Rot-Weiss Oberhausen,Oberhausen,3,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,12. Spieltag,2009-11-06,18:00:00,FC St. Pauli,St. Pauli,Fortuna Düsseldorf,Düsseldorf,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,12. Spieltag,2009-11-06,18:00:00,SC Paderborn 07,Paderborn,TuS Koblenz,,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,12. Spieltag,2009-11-07,13:00:00,SpVgg Greuther Fürth,Fürth,FC Augsburg,Augsburg,4,5,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,12. Spieltag,2009-11-07,13:00:00,FSV Frankfurt,FSV Frankfurt,Arminia Bielefeld,Bielefeld,0,0,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,12. Spieltag,2009-11-08,13:30:00,FC Energie Cottbus,Cottbus,TSV 1860 München,1860 München,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,12. Spieltag,2009-11-08,13:30:00,Karlsruher SC,Karlsruhe,1. FC Union Berlin,Union Berlin,3,2,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,12. Spieltag,2009-11-08,13:30:00,MSV Duisburg,Duisburg,Rot-Weiss Ahlen,Ahlen,2,2,1,1,Duisburg,MSV Arena,11288
2. Bundesliga,2009/2010,12. Spieltag,2009-11-09,20:15:00,Alemannia Aachen,Aachen,FC Hansa Rostock,Rostock,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,13. Spieltag,2009-11-20,18:00:00,Rot-Weiss Ahlen,Ahlen,SC Paderborn 07,Paderborn,0,0,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,13. Spieltag,2009-11-20,18:00:00,Fortuna Düsseldorf,Düsseldorf,FC Energie Cottbus,Cottbus,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,13. Spieltag,2009-11-20,20:30:00,Arminia Bielefeld,Bielefeld,TSV 1860 München,1860 München,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,13. Spieltag,2009-11-21,13:00:00,Rot-Weiss Oberhausen,Oberhausen,FSV Frankfurt,FSV Frankfurt,1,3,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,13. Spieltag,2009-11-21,13:00:00,FC Hansa Rostock,Rostock,Karlsruher SC,Karlsruhe,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,13. Spieltag,2009-11-22,13:30:00,SpVgg Greuther Fürth,Fürth,MSV Duisburg,Duisburg,0,1,0,3,Fürth,Playmobil-Stadion,5650
2. Bundesliga,2009/2010,13. Spieltag,2009-11-22,13:30:00,FC Augsburg,Augsburg,FC St. Pauli,St. Pauli,3,2,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,13. Spieltag,2009-11-22,13:30:00,TuS Koblenz,,Alemannia Aachen,Aachen,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,13. Spieltag,2009-11-23,20:15:00,1. FC Union Berlin,Union Berlin,1. FC Kaiserslautern,Kaiserslautern,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,14. Spieltag,2009-11-27,18:00:00,Karlsruher SC,Karlsruhe,TuS Koblenz,,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,14. Spieltag,2009-11-27,18:00:00,Alemannia Aachen,Aachen,Rot-Weiss Ahlen,Ahlen,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,14. Spieltag,2009-11-27,18:00:00,FSV Frankfurt,FSV Frankfurt,FC Hansa Rostock,Rostock,0,1,0,3,,,4086
2. Bundesliga,2009/2010,14. Spieltag,2009-11-28,13:00:00,MSV Duisburg,Duisburg,FC Augsburg,Augsburg,2,2,1,1,Duisburg,MSV Arena,10160
2. Bundesliga,2009/2010,14. Spieltag,2009-11-28,13:00:00,SC Paderborn 07,Paderborn,SpVgg Greuther Fürth,Fürth,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,14. Spieltag,2009-11-29,13:30:00,FC Energie Cottbus,Cottbus,Rot-Weiss Oberhausen,Oberhausen,3,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,14. Spieltag,2009-11-29,13:30:00,FC St. Pauli,St. Pauli,1. FC Union Berlin,Union Berlin,3,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,14. Spieltag,2009-11-29,13:30:00,TSV 1860 München,1860 München,Fortuna Düsseldorf,Düsseldorf,2,2,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,14. Spieltag,2009-11-30,20:15:00,1. FC Kaiserslautern,Kaiserslautern,Arminia Bielefeld,Bielefeld,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,15. Spieltag,2009-12-04,18:00:00,FC Augsburg,Augsburg,FSV Frankfurt,FSV Frankfurt,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,15. Spieltag,2009-12-04,18:00:00,1. FC Union Berlin,Union Berlin,FC Energie Cottbus,Cottbus,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,15. Spieltag,2009-12-04,18:00:00,Fortuna Düsseldorf,Düsseldorf,Arminia Bielefeld,Bielefeld,3,2,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,15. Spieltag,2009-12-05,13:00:00,FC Hansa Rostock,Rostock,1. FC Kaiserslautern,Kaiserslautern,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,15. Spieltag,2009-12-05,13:00:00,TuS Koblenz,,FC St. Pauli,St. Pauli,1,5,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,15. Spieltag,2009-12-06,13:30:00,Rot-Weiss Oberhausen,Oberhausen,TSV 1860 München,1860 München,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,15. Spieltag,2009-12-06,13:30:00,Rot-Weiss Ahlen,Ahlen,Karlsruher SC,Karlsruhe,1,3,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,15. Spieltag,2009-12-06,13:30:00,SC Paderborn 07,Paderborn,MSV Duisburg,Duisburg,1,3,0,3,Paderborn,Energieteam Arena,10048
2. Bundesliga,2009/2010,15. Spieltag,2009-12-07,20:15:00,SpVgg Greuther Fürth,Fürth,Alemannia Aachen,Aachen,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2009/2010,16. Spieltag,2009-12-11,18:00:00,Karlsruher SC,Karlsruhe,MSV Duisburg,Duisburg,0,1,0,3,Karlsruhe,Wildparkstadion,16904
2. Bundesliga,2009/2010,16. Spieltag,2009-12-11,18:00:00,Alemannia Aachen,Aachen,SC Paderborn 07,Paderborn,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2009/2010,16. Spieltag,2009-12-11,18:00:00,1. FC Kaiserslautern,Kaiserslautern,TuS Koblenz,,3,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2009/2010,16. Spieltag,2009-12-12,13:00:00,TSV 1860 München,1860 München,FC Augsburg,Augsburg,1,0,3,0,Unknown,Unknown,-1
