League,Season,Match_Day,Team,Player_Firstname,Player_Surname,Match_Minute,Game_Score,is_Penalty,is_Own_Goal,is_Overtime
1. Bundesliga,2012/2013,12. Spieltag,Borussia Mönchengladbach,,Stranzl,7,1:0,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,VfB Stuttgart,,Harnik,8,1:1,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,VfB Stuttgart,,Brouwers,72,1:2,False,True,False
1. Bundesliga,2012/2013,12. Spieltag,SC Freiburg,,Schmid,11,0:1,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,Hannover 96,,Abdellaoue,33,1:1,True,False,False
1. Bundesliga,2012/2013,12. Spieltag,SC Freiburg,,Rosenthal,56,1:2,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,FC Bayern München,,Mandzukic,3,0:1,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,1. FC Nürnberg,,Feulner,46,1:1,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,Hamburger SV,,Son,63,1:0,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,Eintracht Frankfurt,,Mölders,7,1:0,False,True,False
1. Bundesliga,2012/2013,12. Spieltag,Eintracht Frankfurt,,Aigner,32,2:0,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,FC Augsburg,,Koo,45,2:1,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,Eintracht Frankfurt,,Meier,52,3:1,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,FC Augsburg,,Mölders,64,3:2,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,Eintracht Frankfurt,,Meier,74,4:2,True,False,False
1. Bundesliga,2012/2013,12. Spieltag,Bayer Leverkusen,,Schürrle,45,1:0,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,Bayer Leverkusen,,Kießling,67,2:0,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,Fortuna Düsseldorf,,Langeneke,10,0:1,True,False,False
1. Bundesliga,2012/2013,12. Spieltag,Werder Bremen,,Petersen,51,1:1,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,Werder Bremen,de,Bruyne,82,2:1,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,VfL Wolfsburg,,Hasebe,7,0:1,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,VfL Wolfsburg,,Dost,24,0:2,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,VfL Wolfsburg,,Naldo,78,0:3,False,False,False
1. Bundesliga,2012/2013,12. Spieltag,TSG 1899 Hoffenheim,,Derdiyok,88,1:3,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,Fortuna Düsseldorf,,Kruse,45,1:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,Fortuna Düsseldorf,,Reisinger,63,2:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,FC Bayern München,Martínez,,3,1:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,FC Bayern München,,Kroos,24,2:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,FC Bayern München,,Ribery,37,3:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,FC Bayern München,,Dante,64,4:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,FC Bayern München,,Gomez,67,5:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,FC Schalke 04,,Huntelaar,11,1:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,Eintracht Frankfurt,,Aigner,13,1:1,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,Werder Bremen,,Arnautovic,35,0:1,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,VfL Wolfsburg,,Dost,64,1:1,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,1. FSV Mainz 05,,Caligiuri,4,1:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,Borussia Dortmund,Robert,Lewandowski,11,1:1,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,Borussia Dortmund,Robert,Lewandowski,43,1:2,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,SC Freiburg,,Rosenthal,22,1:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,SC Freiburg,,Krmas,67,2:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,SC Freiburg,,Kruse,74,3:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,Bayer Leverkusen,L.,Bender,15,0:1,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,Bayer Leverkusen,,Carvajal,38,0:2,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,TSG 1899 Hoffenheim,,Johnson,59,1:2,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,FC Augsburg,,Mölders,5,1:0,False,False,False
1. Bundesliga,2012/2013,13. Spieltag,Borussia Mönchengladbach,,Herrmann,85,1:1,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Borussia Dortmund,,Blaszczykowski,43,1:0,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Fortuna Düsseldorf,,Reisinger,78,1:1,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Hannover 96,,Diouf,5,1:0,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Hannover 96,,Eggimann,69,2:0,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Hamburger SV,,Beister,52,1:0,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Hamburger SV,,Rudnevs,65,2:0,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,FC Schalke 04,,Huntelaar,80,2:1,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Hamburger SV,,Badelj,90,3:1,True,False,False
1. Bundesliga,2012/2013,14. Spieltag,1. FSV Mainz 05,,Ivanschitz,18,0:1,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,1. FSV Mainz 05,,Parker,42,0:2,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,1. FSV Mainz 05,,Noveski,52,0:3,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Eintracht Frankfurt,,Szalai,55,1:3,False,True,False
1. Bundesliga,2012/2013,14. Spieltag,Borussia Mönchengladbach,,Arango,11,1:0,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Borussia Mönchengladbach,,Jantschke,44,2:0,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,VfB Stuttgart,,Traore,12,1:0,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,FC Augsburg,Ja-Cheol,Koo,44,1:1,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,VfB Stuttgart,,Ibisevic,69,2:1,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Bayer Leverkusen,,castro,31,0:1,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Bayer Leverkusen,,castro,52,0:2,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Werder Bremen,,Petersen,54,1:2,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Bayer Leverkusen,,Rolfes,74,1:3,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,Bayer Leverkusen,,Hegeler,79,1:4,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,FC Bayern München,T.,Müller,12,0:1,True,False,False
1. Bundesliga,2012/2013,14. Spieltag,FC Bayern München,,Tymoshchuk,79,0:2,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,1. FC Nürnberg,,Kiyotake,6,1:0,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,TSG 1899 Hoffenheim,,Schipplock,33,1:1,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,1. FC Nürnberg,,Nilsson,43,2:1,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,1. FC Nürnberg,,Polter,69,3:1,False,False,False
1. Bundesliga,2012/2013,14. Spieltag,TSG 1899 Hoffenheim,,Salihovic,81,3:2,True,False,False
1. Bundesliga,2012/2013,14. Spieltag,1. FC Nürnberg,,Kiyotake,86,4:2,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Fortuna Düsseldorf,,Reisinger,38,1:0,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Fortuna Düsseldorf,O.,Fink,42,2:0,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Fortuna Düsseldorf,,Rafael,58,3:0,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Fortuna Düsseldorf,,Bellinghausen,85,4:0,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Borussia Mönchengladbach,De,Camargo,62,0:1,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,FC Schalke 04,,Draxler,86,1:1,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,1. FSV Mainz 05,N.,Müller,10,1:0,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Hannover 96,C.,Schulz,28,1:1,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,1. FSV Mainz 05,,Szalai,89,2:1,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,FC Augsburg,,Werner,9,1:0,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,SC Freiburg,,Schmid,28,1:1,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,VfB Stuttgart,,Okazaki,45,0:1,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Bayer Leverkusen,,Kießling,37,1:0,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,FC Bayern München,,Kroos,67,1:0,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Borussia Dortmund,,Götze,74,1:1,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Werder Bremen,,Prödl,21,0:1,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Werder Bremen,,Arnautovic,29,0:2,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,TSG 1899 Hoffenheim,,Salihovic,50,1:2,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Werder Bremen,,Arnautovic,73,1:3,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Werder Bremen,,Arnautovic,79,1:4,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,Hamburger SV,,Beister,26,0:1,False,False,False
1. Bundesliga,2012/2013,15. Spieltag,VfL Wolfsburg,,Kjaer,68,1:1,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Hamburger SV,,Rudnevs,27,1:0,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Hamburger SV,,Rudnevs,74,2:0,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,VfB Stuttgart,,Ibisevic,2,1:0,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,FC Schalke 04,,Marica,12,1:1,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,VfB Stuttgart,,Ibisevic,38,2:1,True,False,False
1. Bundesliga,2012/2013,16. Spieltag,VfB Stuttgart,,Ibisevic,61,3:1,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Borussia Dortmund,,Reus,6,1:0,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,VfL Wolfsburg,,Diego,36,1:1,True,False,False
1. Bundesliga,2012/2013,16. Spieltag,VfL Wolfsburg,,Naldo,42,1:2,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Borussia Dortmund,,Blaszczykowski,61,2:2,True,False,False
1. Bundesliga,2012/2013,16. Spieltag,VfL Wolfsburg,,Dost,72,2:3,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,1. FC Nürnberg,,Polter,24,1:0,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,1. FC Nürnberg,,Feulner,90,2:0,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,SC Freiburg,D.,Caligiuri,15,1:0,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,FC Bayern München,T.,Müller,39,0:1,True,False,False
1. Bundesliga,2012/2013,16. Spieltag,FC Bayern München,,Gomez,62,0:2,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Eintracht Frankfurt,,Meier,48,1:0,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Werder Bremen,,Petersen,54,1:1,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Eintracht Frankfurt,,Schwegler,62,2:1,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Eintracht Frankfurt,,Aigner,63,3:1,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Eintracht Frankfurt,,Inui,90,4:1,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Borussia Mönchengladbach,,Hanke,58,1:0,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Borussia Mönchengladbach,,Arango,63,2:0,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Bayer Leverkusen,,castro,3,0:1,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Hannover 96,,Huszti,20,1:1,True,False,False
1. Bundesliga,2012/2013,16. Spieltag,Hannover 96,,Diouf,57,2:1,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Bayer Leverkusen,,Kießling,58,2:2,False,False,False
1. Bundesliga,2012/2013,16. Spieltag,Hannover 96,,Huszti,69,3:2,True,False,False
1. Bundesliga,2012/2013,17. Spieltag,Borussia Mönchengladbach,,Marx,21,0:1,True,False,False
1. Bundesliga,2012/2013,17. Spieltag,FC Bayern München,,Shaqiri,59,1:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Bayer Leverkusen,,Kießling,27,1:0,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Bayer Leverkusen,,Schürrle,36,2:0,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Bayer Leverkusen,,Kießling,66,3:0,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Eintracht Frankfurt,,Meier,12,0:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Eintracht Frankfurt,,Inui,18,0:2,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,VfB Stuttgart,,Harnik,48,0:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,1. FSV Mainz 05,N.,Müller,54,1:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,1. FSV Mainz 05,N.,Müller,70,2:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,1. FSV Mainz 05,,Soto,90,3:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,FC Augsburg,,Mölders,10,0:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,SpVgg Greuther Fürth,L.,Sobiech,69,1:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Fortuna Düsseldorf,,Schahin,39,1:0,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Hannover 96,,Diouf,69,1:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Fortuna Düsseldorf,,Ilsö,83,2:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,FC Schalke 04,,Farfan,20,1:0,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,SC Freiburg,,Rosenthal,26,1:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,SC Freiburg,J.,Schmid,32,1:2,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,SC Freiburg,,Rosenthal,61,1:3,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Borussia Dortmund,,Götze,26,0:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,TSG 1899 Hoffenheim,,Schipplock,35,1:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Borussia Dortmund,,Großkreutz,58,1:2,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Borussia Dortmund,Robert,Lewandowski,66,1:3,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,1. FC Nürnberg,,Gebhart,82,0:1,False,False,False
1. Bundesliga,2012/2013,17. Spieltag,Werder Bremen,,Petersen,88,1:1,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,FC Schalke 04,,Farfan,44,1:0,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,FC Schalke 04,,Draxler,49,2:0,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Hannover 96,,Pinto,55,2:1,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Hannover 96,,Huszti,59,2:2,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,FC Schalke 04,,Höger,64,3:2,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,FC Schalke 04,,Marica,67,4:2,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Hannover 96,,Huszti,68,4:3,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,FC Schalke 04,,holtby,88,5:3,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Hannover 96,,Diouf,89,5:4,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Bayer Leverkusen,,Boenisch,31,1:0,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Bayer Leverkusen,,Kießling,33,2:0,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Bayer Leverkusen,,Schürrle,58,3:0,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Eintracht Frankfurt,,Meier,78,3:1,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,VfL Wolfsburg,,Diego,52,1:0,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,VfL Wolfsburg,,Madlung,67,2:0,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,FC Bayern München,,Mandzukic,26,1:0,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,FC Bayern München,,Mandzukic,61,2:0,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Borussia Dortmund,,Reus,9,0:1,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Borussia Dortmund,,Götze,19,0:2,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Borussia Dortmund,,Santana,48,0:3,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Borussia Dortmund,Robert,Lewandowski,81,0:4,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Borussia Dortmund,,Blaszczykowski,85,0:5,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Hamburger SV,,Rudnevs,70,0:1,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,1. FC Nürnberg,,Pekhart,75,1:1,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,FC Augsburg,,Mölders,40,0:1,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,FC Augsburg,Ja-Cheol,Koo,45,0:2,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,FC Augsburg,,Mölders,71,0:3,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Fortuna Düsseldorf,,Reisinger,73,1:3,False,False,False
1. Bundesliga,2012/2013,18. Spieltag,Fortuna Düsseldorf,,Reisinger,90,2:3,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Borussia Dortmund,,Blaszczykowski,18,1:0,True,False,False
1. Bundesliga,2012/2013,19. Spieltag,Borussia Dortmund,,Blaszczykowski,21,2:0,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Borussia Dortmund,Robert,Lewandowski,88,3:0,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,1. FSV Mainz 05,,Szalai,53,0:1,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,1. FSV Mainz 05,,Malli,65,0:2,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,1. FSV Mainz 05,,Szalai,83,0:3,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Borussia Mönchengladbach,,Juanan,6,1:0,False,True,False
1. Bundesliga,2012/2013,19. Spieltag,Borussia Mönchengladbach,,Herrmann,14,2:0,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Fortuna Düsseldorf,,Schahin,50,2:1,True,False,False
1. Bundesliga,2012/2013,19. Spieltag,Hannover 96,,Abdellaoue,3,1:0,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Hannover 96,,Diouf,38,2:0,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,VfL Wolfsburg,,Madlung,46,2:1,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Eintracht Frankfurt,,Lanig,35,1:0,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,TSG 1899 Hoffenheim,,Volland,65,1:1,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Eintracht Frankfurt,,Aigner,67,2:1,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Werder Bremen,,Lukimya,9,0:1,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Hamburger SV,,Son,23,1:1,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Hamburger SV,,Aogo,46,2:1,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Hamburger SV,,Rudnevs,52,3:1,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,Werder Bremen,,Sokratis,54,3:2,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,FC Bayern München,,Mandzukic,50,0:1,False,False,False
1. Bundesliga,2012/2013,19. Spieltag,FC Bayern München,,T.Müller,72,0:2,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Werder Bremen,,Petersen,85,1:0,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Werder Bremen,,Petersen,88,2:0,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,VfL Wolfsburg,,Naldo,23,1:0,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,FC Augsburg,,Moravek,25,1:1,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,FC Schalke 04,Michel,Bastos,47,1:0,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,SpVgg Greuther Fürth,,Klaus,52,1:1,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,SpVgg Greuther Fürth,Djurdjic,,90,1:2,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,FC Bayern München,T.,Müller,41,0:1,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,FC Bayern München,,Mandzukic,50,0:2,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,FC Bayern München,,Mandzukic,57,0:3,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Fortuna Düsseldorf,,Kruse,10,1:0,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Fortuna Düsseldorf,,Kruse,37,2:0,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,VfB Stuttgart,,Gentner,60,2:1,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Fortuna Düsseldorf,,Fink,76,3:1,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,TSG 1899 Hoffenheim,M.,Kruse,4,1:0,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,SC Freiburg,,Volland,10,1:1,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,TSG 1899 Hoffenheim,,Volland,27,2:1,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Eintracht Frankfurt,,Lakic,22,0:1,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Eintracht Frankfurt,,Lakic,36,0:2,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,1. FC Nürnberg,,Simons,4,1:0,True,False,False
1. Bundesliga,2012/2013,20. Spieltag,1. FC Nürnberg,,Pekhart,30,2:0,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Borussia Mönchengladbach,,Herrmann,58,2:1,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Borussia Dortmund,,Reus,3,0:1,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Borussia Dortmund,,Blaszczykowski,9,0:2,True,False,False
1. Bundesliga,2012/2013,20. Spieltag,Bayer Leverkusen,,Reinartz,58,1:2,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Bayer Leverkusen,,Reinartz,62,2:2,False,False,False
1. Bundesliga,2012/2013,20. Spieltag,Borussia Dortmund,Robert,Lewandowski,69,2:3,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Hannover 96,,Diouf,8,1:0,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Borussia Dortmund,Robert,Lewandowski,17,1:0,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Hamburger SV,,Rudnevs,18,1:1,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Hamburger SV,,Son,26,1:2,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Hamburger SV,,Rudnevs,62,1:3,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Hamburger SV,,Son,88,1:4,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Borussia Mönchengladbach,,Stranzl,44,1:0,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Bayer Leverkusen,,Sam,52,1:1,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Borussia Mönchengladbach,L.,de,58,2:1,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Bayer Leverkusen,,Kießling,60,2:2,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Bayer Leverkusen,,Schürrle,64,2:3,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Borussia Mönchengladbach,,Herrmann,86,3:3,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,VfL Wolfsburg,,Dost,23,0:1,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Werder Bremen,,Ekici,34,0:1,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,VfB Stuttgart,,Traore,51,1:1,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Werder Bremen,,Hunt,60,1:2,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Werder Bremen,,Ekici,74,1:3,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,Werder Bremen,de,Bruyne,90,1:4,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,FC Bayern München,,Alaba,19,1:0,True,False,False
1. Bundesliga,2012/2013,21. Spieltag,FC Bayern München,,Schweinsteiger,32,2:0,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,FC Bayern München,,Alaba,51,3:0,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,FC Bayern München,,Gomez,63,4:0,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,1. FSV Mainz 05,,Szalai,43,0:1,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,FC Augsburg,,Mölders,57,1:1,False,False,False
1. Bundesliga,2012/2013,21. Spieltag,SC Freiburg,,Krmas,87,1:0,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,FC Bayern München,,Mandzukic,36,0:1,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,FC Bayern München,,Robben,90,0:2,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,SC Freiburg,M.,Kruse,36,0:1,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,Werder Bremen,N.,Petersen,39,1:1,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,SC Freiburg,D.,Caligiuri,55,1:2,True,False,False
1. Bundesliga,2012/2013,22. Spieltag,Werder Bremen,,Petersen,64,2:2,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,SC Freiburg,,Ginter,70,2:3,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,Bayer Leverkusen,,Kießling,26,1:0,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,Bayer Leverkusen,L.,Bender,75,2:0,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,FC Augsburg,,Mölders,89,2:1,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,Fortuna Düsseldorf,,Bellinghausen,18,1:0,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,1. FSV Mainz 05,,Ivanschitz,27,1:0,False,False,False
1. Bundesliga,2012/2013,22. Spieltag,FC Schalke 04,Michel,Bastos,41,1:1,False,False,False
