League,Season,Match_Day,Team,Player_Firstname,Player_Surname,Match_Minute,Game_Score,is_Penalty,is_Own_Goal,is_Overtime
3. Liga,2016/2017,34. Spieltag,1. FC Magdeburg,,Beck,68,2:1,False,False,False
3. Liga,2016/2017,34. Spieltag,FC Hansa Rostock,,Andrist,49,0:1,False,False,False
3. Liga,2016/2017,34. Spieltag,FC Hansa Rostock,,Quiring,90,0:2,False,False,True
3. Liga,2016/2017,34. Spieltag,Jahn Regensburg,,Thommy,33,0:1,False,False,False
3. Liga,2016/2017,34. Spieltag,SV Wehen Wiesbaden,,Dams,56,1:1,False,False,False
3. Liga,2016/2017,34. Spieltag,FSV Zwickau,,König,14,1:0,False,False,False
3. Liga,2016/2017,34. Spieltag,FSV Zwickau,,König,19,2:0,False,False,False
3. Liga,2016/2017,34. Spieltag,Fortuna Köln,,Dahmani,76,2:1,False,False,False
3. Liga,2016/2017,35. Spieltag,Chemnitzer FC,,Grote,22,1:0,False,False,False
3. Liga,2016/2017,35. Spieltag,FC Rot-Weiß Erfurt,,Uzan,77,1:1,False,False,False
3. Liga,2016/2017,35. Spieltag,Holstein Kiel,Ki.,Schindler,8,0:1,False,False,False
3. Liga,2016/2017,35. Spieltag,Holstein Kiel,,Duksch,69,0:2,False,False,False
3. Liga,2016/2017,35. Spieltag,Holstein Kiel,,Janzer,85,0:3,False,False,False
3. Liga,2016/2017,35. Spieltag,FC Hansa Rostock,,Andrist,9,1:0,False,False,False
3. Liga,2016/2017,35. Spieltag,SV Wehen Wiesbaden,,Funk,83,1:1,False,False,False
3. Liga,2016/2017,35. Spieltag,SV Wehen Wiesbaden,,Schäffler,90,1:2,False,False,False
3. Liga,2016/2017,35. Spieltag,SV Wehen Wiesbaden,,Breitkreuz,90,1:3,False,False,True
3. Liga,2016/2017,35. Spieltag,Hallescher FC,M.,Röser,15,1:0,False,False,False
3. Liga,2016/2017,35. Spieltag,1. FC Magdeburg,,Cwielong,46,1:1,False,False,False
3. Liga,2016/2017,35. Spieltag,1. FSV Mainz 05 II,,Sliskovic,43,0:1,False,False,False
3. Liga,2016/2017,35. Spieltag,FSV Frankfurt,,Graudenz,50,1:1,False,False,False
3. Liga,2016/2017,35. Spieltag,VfR Aalen,,Wegkamp,7,1:0,False,False,False
3. Liga,2016/2017,35. Spieltag,VfR Aalen,,Morys,46,2:0,False,False,False
3. Liga,2016/2017,35. Spieltag,MSV Duisburg,,Onuegbu,71,2:1,False,False,False
3. Liga,2016/2017,35. Spieltag,Preußen Münster,,Kobylanski,19,1:0,False,False,False
3. Liga,2016/2017,35. Spieltag,Preußen Münster,,Grimaldi,35,2:0,False,False,False
3. Liga,2016/2017,35. Spieltag,Preußen Münster,,Wachsmuth,41,3:0,False,True,False
3. Liga,2016/2017,35. Spieltag,Preußen Münster,,Grimaldi,45,4:0,False,False,False
3. Liga,2016/2017,35. Spieltag,FSV Zwickau,,Wachsmuth,70,4:1,False,False,False
3. Liga,2016/2017,35. Spieltag,Preußen Münster,,Aydin,75,5:1,False,False,False
3. Liga,2016/2017,36. Spieltag,Werder Bremen II,,Eilers,15,1:0,False,False,False
3. Liga,2016/2017,36. Spieltag,Hallescher FC,,Röser,42,1:1,False,False,False
3. Liga,2016/2017,36. Spieltag,Jahn Regensburg,,Grüttner,11,0:1,False,False,False
3. Liga,2016/2017,36. Spieltag,FC Rot-Weiß Erfurt,,Tyrala,25,1:1,False,False,False
3. Liga,2016/2017,36. Spieltag,Jahn Regensburg,,George,30,1:2,False,False,False
3. Liga,2016/2017,36. Spieltag,Jahn Regensburg,,George,75,1:3,False,False,False
3. Liga,2016/2017,36. Spieltag,Jahn Regensburg,,Grüttner,79,1:4,False,False,False
3. Liga,2016/2017,36. Spieltag,FSV Zwickau,,König,50,0:1,False,False,False
3. Liga,2016/2017,36. Spieltag,SC Paderborn 07,van,der,79,1:1,False,False,False
3. Liga,2016/2017,36. Spieltag,Fortuna Köln,,Dahmani,25,0:1,False,False,False
3. Liga,2016/2017,36. Spieltag,Fortuna Köln,,Uaferro,61,0:2,False,False,False
3. Liga,2016/2017,36. Spieltag,VfL Osnabrück,,Wriedt,90,1:2,True,False,True
3. Liga,2016/2017,36. Spieltag,Sportfreunde Lotte,,Sane,70,0:1,False,False,False
3. Liga,2016/2017,36. Spieltag,MSV Duisburg,,Onuegbu,90,1:1,False,False,True
3. Liga,2016/2017,36. Spieltag,1. FSV Mainz 05 II,,Lohkemper,2,1:0,False,False,False
3. Liga,2016/2017,36. Spieltag,1. FSV Mainz 05 II,,Sliskovic,33,2:0,False,False,False
3. Liga,2016/2017,36. Spieltag,1. FC Magdeburg,,Beck,58,1:0,False,False,False
3. Liga,2016/2017,36. Spieltag,FSV Frankfurt,,Graudenz,63,1:1,False,False,False
3. Liga,2016/2017,36. Spieltag,Holstein Kiel,,Schindler,3,1:0,True,False,False
3. Liga,2016/2017,36. Spieltag,Holstein Kiel,,Schindler,37,2:0,False,False,False
3. Liga,2016/2017,36. Spieltag,FC Hansa Rostock,,Ziemer,62,2:1,False,False,False
3. Liga,2016/2017,36. Spieltag,Preußen Münster,,Kobylanski,8,0:1,False,False,False
3. Liga,2016/2017,36. Spieltag,Preußen Münster,,Rizzi,65,0:2,False,False,False
3. Liga,2016/2017,36. Spieltag,Preußen Münster,,Grimaldi,73,0:3,False,False,False
3. Liga,2016/2017,37. Spieltag,SC Paderborn 07,van,der,2,1:0,False,False,False
3. Liga,2016/2017,37. Spieltag,Jahn Regensburg,,Saller,34,1:0,False,False,False
3. Liga,2016/2017,37. Spieltag,Jahn Regensburg,,Pusch,75,2:0,False,False,False
3. Liga,2016/2017,37. Spieltag,Chemnitzer FC,T.,Baumgart,85,2:1,False,False,False
3. Liga,2016/2017,37. Spieltag,Jahn Regensburg,,Lais,90,3:1,False,False,False
3. Liga,2016/2017,37. Spieltag,FC Rot-Weiß Erfurt,,Laurito,31,0:1,False,False,False
3. Liga,2016/2017,37. Spieltag,FC Hansa Rostock,,Holthaus,49,1:1,False,False,False
3. Liga,2016/2017,37. Spieltag,FC Rot-Weiß Erfurt,,Bieber,87,1:2,False,False,False
3. Liga,2016/2017,37. Spieltag,Holstein Kiel,,Duksch,31,0:1,False,False,False
3. Liga,2016/2017,37. Spieltag,SV Wehen Wiesbaden,,Lorenz,7,0:1,True,False,False
3. Liga,2016/2017,37. Spieltag,SV Wehen Wiesbaden,P.,Müller,42,0:2,False,False,False
3. Liga,2016/2017,37. Spieltag,SV Wehen Wiesbaden,,Fennell,87,0:3,False,True,False
3. Liga,2016/2017,37. Spieltag,Werder Bremen II,,Yatabare,57,0:1,False,False,False
3. Liga,2016/2017,37. Spieltag,Werder Bremen II,,Eilers,65,0:2,False,False,False
3. Liga,2016/2017,37. Spieltag,Werder Bremen II,,Eilers,67,0:3,False,False,False
3. Liga,2016/2017,37. Spieltag,Werder Bremen II,,Schmidt,85,0:4,False,False,False
3. Liga,2016/2017,37. Spieltag,1. FC Magdeburg,,Beck,9,0:1,False,False,False
3. Liga,2016/2017,37. Spieltag,VfR Aalen,,Morys,29,1:1,False,False,False
3. Liga,2016/2017,37. Spieltag,VfR Aalen,,Kienle,72,2:1,False,False,False
3. Liga,2016/2017,37. Spieltag,1. FC Magdeburg,,Razeek,78,2:2,False,False,False
3. Liga,2016/2017,37. Spieltag,1. FSV Mainz 05 II,,Sliskovic,14,0:1,False,False,False
3. Liga,2016/2017,37. Spieltag,Sportfreunde Lotte,,Lindner,21,1:1,False,False,False
3. Liga,2016/2017,37. Spieltag,Sportfreunde Lotte,,Lindner,35,2:1,False,False,False
3. Liga,2016/2017,37. Spieltag,1. FSV Mainz 05 II,,Halimi,53,2:2,False,False,False
3. Liga,2016/2017,37. Spieltag,1. FSV Mainz 05 II,,Lohkemper,58,2:3,False,False,False
3. Liga,2016/2017,37. Spieltag,MSV Duisburg,,Wiegel,45,0:1,False,False,True
3. Liga,2016/2017,37. Spieltag,MSV Duisburg,,Onuegbu,72,0:2,False,False,False
3. Liga,2016/2017,37. Spieltag,MSV Duisburg,,Brandstetter,90,0:3,False,False,False
3. Liga,2016/2017,37. Spieltag,FSV Zwickau,,Koch,27,1:0,False,False,False
3. Liga,2016/2017,38. Spieltag,FSV Zwickau,,Wolf,16,0:1,False,False,False
3. Liga,2016/2017,38. Spieltag,MSV Duisburg,,Wiegel,19,1:1,False,False,False
3. Liga,2016/2017,38. Spieltag,MSV Duisburg,,Wiegel,44,2:1,False,False,False
3. Liga,2016/2017,38. Spieltag,MSV Duisburg,,Hajri,66,3:1,False,False,False
3. Liga,2016/2017,38. Spieltag,MSV Duisburg,,Onuegbu,67,4:1,False,False,False
3. Liga,2016/2017,38. Spieltag,MSV Duisburg,,Wolze,89,5:1,False,False,False
3. Liga,2016/2017,38. Spieltag,1. FSV Mainz 05 II,,Klement,10,1:0,False,False,False
3. Liga,2016/2017,38. Spieltag,1. FSV Mainz 05 II,,Bohl,27,2:0,False,False,False
3. Liga,2016/2017,38. Spieltag,1. FSV Mainz 05 II,,Halimi,54,3:0,False,False,False
3. Liga,2016/2017,38. Spieltag,1. FSV Mainz 05 II,,Lohkemper,72,4:0,False,False,False
3. Liga,2016/2017,38. Spieltag,1. FC Magdeburg,,Niemeyer,64,1:0,False,False,False
3. Liga,2016/2017,38. Spieltag,SV Wehen Wiesbaden,,Schäffler,18,1:0,False,False,False
3. Liga,2016/2017,38. Spieltag,SV Wehen Wiesbaden,,Stark,58,2:0,False,False,False
3. Liga,2016/2017,38. Spieltag,SV Wehen Wiesbaden,,Schäffler,63,3:0,True,False,False
3. Liga,2016/2017,38. Spieltag,SV Wehen Wiesbaden,,Schäffler,69,4:0,False,False,False
3. Liga,2016/2017,38. Spieltag,Holstein Kiel,,Lewerenz,26,1:0,False,False,False
3. Liga,2016/2017,38. Spieltag,Holstein Kiel,,Duksch,42,2:0,False,False,False
3. Liga,2016/2017,38. Spieltag,Holstein Kiel,,Pintol,52,3:0,False,True,False
3. Liga,2016/2017,38. Spieltag,FC Rot-Weiß Erfurt,,Aydin,11,1:0,False,False,False
3. Liga,2016/2017,38. Spieltag,FC Rot-Weiß Erfurt,,Erb,34,2:0,True,False,False
3. Liga,2016/2017,38. Spieltag,SG Sonnenhof Großaspach,,Hägele,38,2:1,False,False,False
3. Liga,2016/2017,38. Spieltag,FC Rot-Weiß Erfurt,,Aydin,63,3:1,False,False,False
3. Liga,2016/2017,38. Spieltag,FC Rot-Weiß Erfurt,,Bieber,77,4:1,False,False,False
3. Liga,2016/2017,38. Spieltag,Chemnitzer FC,,Henn,26,1:0,False,True,False
3. Liga,2016/2017,38. Spieltag,Chemnitzer FC,T.,Baumgart,35,2:0,False,False,False
3. Liga,2016/2017,38. Spieltag,Jahn Regensburg,,Geipl,83,0:1,True,False,False
3. Liga,2017/2018,1. Spieltag,VfL Osnabrück,,Reimerink,12,0:1,False,False,False
3. Liga,2017/2018,1. Spieltag,VfL Osnabrück,,Danneberg,38,0:2,False,False,False
3. Liga,2017/2018,1. Spieltag,Karlsruher SC,,Stroh-Engel,69,1:2,False,False,False
3. Liga,2017/2018,1. Spieltag,Karlsruher SC,,Fink,74,2:2,False,False,False
3. Liga,2017/2018,1. Spieltag,FC Rot-Weiß Erfurt,,Neuhold,10,1:0,False,False,False
3. Liga,2017/2018,1. Spieltag,Preußen Münster,,Grimaldi,28,1:1,False,False,False
3. Liga,2017/2018,1. Spieltag,FC Hansa Rostock,,Benyamina,18,0:1,True,False,False
3. Liga,2017/2018,1. Spieltag,FC Hansa Rostock,,Henning,88,0:2,False,False,False
3. Liga,2017/2018,1. Spieltag,Hallescher FC,,Pintol,1,1:0,True,False,False
3. Liga,2017/2018,1. Spieltag,SC Paderborn 07,,Zolinski,5,1:1,False,False,False
3. Liga,2017/2018,1. Spieltag,SC Paderborn 07,,Vucinovic,18,1:2,True,False,False
3. Liga,2017/2018,1. Spieltag,SC Paderborn 07,,Srbeny,45,1:3,False,False,False
3. Liga,2017/2018,1. Spieltag,SC Paderborn 07,,Michel,60,1:4,False,False,False
3. Liga,2017/2018,1. Spieltag,Hallescher FC,,El-Helwe,73,2:4,False,False,False
3. Liga,2017/2018,1. Spieltag,Hallescher FC,,Sliskovic,74,3:4,False,False,False
3. Liga,2017/2018,1. Spieltag,Hallescher FC,"Manu,",Braydon,84,4:4,False,False,False
3. Liga,2017/2018,1. Spieltag,Fortuna Köln,,Geyer,68,1:0,False,True,False
3. Liga,2017/2018,1. Spieltag,SV Wehen Wiesbaden,,Reddemann,45,1:0,False,False,True
3. Liga,2017/2018,1. Spieltag,SV Meppen,,Wagner,26,1:0,False,False,False
3. Liga,2017/2018,1. Spieltag,FC Kickers Würzburg,,Göbel,57,1:1,False,False,False
3. Liga,2017/2018,1. Spieltag,FC Kickers Würzburg,,Jopek,60,1:2,False,False,False
3. Liga,2017/2018,1. Spieltag,SV Meppen,,Girth,82,2:2,False,False,False
3. Liga,2017/2018,1. Spieltag,Werder Bremen II,,Kazior,51,1:0,False,False,False
3. Liga,2017/2018,1. Spieltag,Werder Bremen II,,Aycicek,81,2:0,False,False,False
3. Liga,2017/2018,1. Spieltag,Werder Bremen II,,Aycicek,88,3:0,False,False,False
3. Liga,2017/2018,1. Spieltag,SG Sonnenhof Großaspach,,Schiek,44,1:0,False,False,False
3. Liga,2017/2018,1. Spieltag,SG Sonnenhof Großaspach,,Gyau,56,2:0,False,False,False
3. Liga,2017/2018,1. Spieltag,SG Sonnenhof Großaspach,,Hägele,72,3:0,False,False,False
3. Liga,2017/2018,1. Spieltag,1. FC Magdeburg,,Lohkemper,85,3:1,False,False,False
3. Liga,2017/2018,1. Spieltag,SG Sonnenhof Großaspach,"Özdemir,",Özgür,89,4:1,False,False,False
3. Liga,2017/2018,1. Spieltag,Chemnitzer FC,,Frahn,7,1:0,False,False,False
3. Liga,2017/2018,2. Spieltag,SV Wehen Wiesbaden,,Schäffler,5,0:1,False,False,False
3. Liga,2017/2018,2. Spieltag,SV Wehen Wiesbaden,,Ruprecht,21,0:2,False,False,False
3. Liga,2017/2018,2. Spieltag,SV Wehen Wiesbaden,,Funk,89,0:3,False,False,False
3. Liga,2017/2018,2. Spieltag,SV Wehen Wiesbaden,,Andrist,90,0:4,False,False,False
3. Liga,2017/2018,2. Spieltag,Karlsruher SC,,Fink,13,0:1,True,False,False
3. Liga,2017/2018,2. Spieltag,SpVgg Unterhaching,,Hain,24,1:1,True,False,False
3. Liga,2017/2018,2. Spieltag,Karlsruher SC,,Pisot,38,1:2,False,False,False
3. Liga,2017/2018,2. Spieltag,SpVgg Unterhaching,,Bigalke,39,2:2,False,False,False
3. Liga,2017/2018,2. Spieltag,SpVgg Unterhaching,,Schimmer,89,3:2,False,False,False
3. Liga,2017/2018,2. Spieltag,Fortuna Köln,,Dahmani,47,0:1,False,False,False
3. Liga,2017/2018,2. Spieltag,Fortuna Köln,,Dahmani,54,0:2,False,False,False
3. Liga,2017/2018,2. Spieltag,VfR Aalen,,Wegkamp,58,1:0,False,False,False
3. Liga,2017/2018,2. Spieltag,VfR Aalen,,Morys,69,2:0,False,False,False
3. Liga,2017/2018,2. Spieltag,Hallescher FC,,Sliskovic,72,2:1,False,False,False
3. Liga,2017/2018,2. Spieltag,SC Paderborn 07,,Krauße,9,1:0,False,False,False
3. Liga,2017/2018,2. Spieltag,SC Paderborn 07,,Zolinski,45,2:0,False,False,True
3. Liga,2017/2018,2. Spieltag,Chemnitzer FC,,Hansch,48,2:1,False,False,False
3. Liga,2017/2018,2. Spieltag,SC Paderborn 07,,Strohdiek,75,3:1,False,False,False
3. Liga,2017/2018,2. Spieltag,Chemnitzer FC,,Kluft,84,3:2,False,False,False
3. Liga,2017/2018,2. Spieltag,Sportfreunde Lotte,,Freiberger,38,0:1,False,False,False
3. Liga,2017/2018,2. Spieltag,FSV Zwickau,,König,39,1:1,False,False,False
3. Liga,2017/2018,2. Spieltag,1. FC Magdeburg,,Niemeyer,4,1:0,False,False,False
3. Liga,2017/2018,2. Spieltag,1. FC Magdeburg,,Türpitz,27,2:0,False,False,False
3. Liga,2017/2018,2. Spieltag,1. FC Magdeburg,,Türpitz,28,3:0,False,False,False
3. Liga,2017/2018,2. Spieltag,Preußen Münster,,Grimaldi,51,1:0,False,False,False
3. Liga,2017/2018,2. Spieltag,Preußen Münster,,Kobylanski,66,2:0,False,False,False
3. Liga,2017/2018,2. Spieltag,Preußen Münster,,Al-Hazaimeh,86,3:0,False,False,False
3. Liga,2017/2018,2. Spieltag,Werder Bremen II,,Jacobsen,74,0:1,False,False,False
3. Liga,2017/2018,2. Spieltag,FC Kickers Würzburg,"Baumann,",Dominic,84,1:1,False,False,False
3. Liga,2017/2018,3. Spieltag,FC Hansa Rostock,,Hüsing,27,0:1,False,False,False
3. Liga,2017/2018,3. Spieltag,SG Sonnenhof Großaspach,,Vitzthum,21,1:0,False,False,False
3. Liga,2017/2018,3. Spieltag,SG Sonnenhof Großaspach,,Sohm,66,2:0,False,False,False
3. Liga,2017/2018,3. Spieltag,SC Paderborn 07,,Michel,27,0:1,False,False,False
3. Liga,2017/2018,3. Spieltag,Sportfreunde Lotte,,Dej,32,1:1,False,False,False
3. Liga,2017/2018,3. Spieltag,SC Paderborn 07,van,der,89,1:2,False,False,False
3. Liga,2017/2018,3. Spieltag,FC Carl Zeiss Jena,,Thiele,36,0:1,False,False,False
3. Liga,2017/2018,3. Spieltag,FC Carl Zeiss Jena,,Tuma,59,0:2,False,False,False
3. Liga,2017/2018,3. Spieltag,SV Wehen Wiesbaden,,Blacha,18,1:0,False,False,False
3. Liga,2017/2018,3. Spieltag,Werder Bremen II,,Jensen,36,1:0,False,False,False
3. Liga,2017/2018,3. Spieltag,Werder Bremen II,,Kazior,90,2:0,False,False,False
3. Liga,2017/2018,3. Spieltag,VfR Aalen,,Bär,4,0:1,False,False,False
3. Liga,2017/2018,3. Spieltag,VfR Aalen,,Welzmüller,13,0:2,False,False,False
3. Liga,2017/2018,3. Spieltag,VfR Aalen,,Bär,18,0:3,False,False,False
3. Liga,2017/2018,3. Spieltag,Chemnitzer FC,von,Piechowski,21,1:3,False,False,False
3. Liga,2017/2018,3. Spieltag,Chemnitzer FC,,Frahn,40,2:3,True,False,False
3. Liga,2017/2018,3. Spieltag,VfR Aalen,,Wegkamp,45,2:4,False,False,True
3. Liga,2017/2018,3. Spieltag,Fortuna Köln,Farrona,Pulido,41,1:0,False,False,False
3. Liga,2017/2018,3. Spieltag,Fortuna Köln,,Scheu,48,2:0,False,False,False
3. Liga,2017/2018,3. Spieltag,Fortuna Köln,,Pazurek,70,3:0,False,False,False
3. Liga,2017/2018,3. Spieltag,Preußen Münster,,Rizzi,69,0:1,False,False,False
3. Liga,2017/2018,3. Spieltag,1. FC Magdeburg,"Ludwig,",An.,5,0:1,False,False,False
3. Liga,2017/2018,3. Spieltag,SV Meppen,,Girth,18,1:1,False,False,False
3. Liga,2017/2018,3. Spieltag,1. FC Magdeburg,,Niemeyer,65,1:2,False,False,False
3. Liga,2017/2018,4. Spieltag,FC Rot-Weiß Erfurt,,Dabanli,49,0:1,False,False,False
3. Liga,2017/2018,4. Spieltag,FSV Zwickau,,Garbuschewski,90,1:1,True,False,True
3. Liga,2017/2018,4. Spieltag,FC Carl Zeiss Jena,,Löhmannsröben,72,1:0,False,False,False
3. Liga,2017/2018,4. Spieltag,Chemnitzer FC,,Frahn,81,1:1,False,False,False
3. Liga,2017/2018,4. Spieltag,VfR Aalen,,Rehfeldt,6,1:0,False,False,False
3. Liga,2017/2018,4. Spieltag,VfR Aalen,,Bär,81,2:0,True,False,False
3. Liga,2017/2018,4. Spieltag,VfR Aalen,,Morys,90,3:0,False,False,True
3. Liga,2017/2018,4. Spieltag,SC Paderborn 07,,Wassey,25,1:0,False,False,False
3. Liga,2017/2018,4. Spieltag,SC Paderborn 07,,Zolinski,37,2:0,False,False,False
3. Liga,2017/2018,4. Spieltag,SC Paderborn 07,,Zolinski,43,3:0,False,False,False
3. Liga,2017/2018,4. Spieltag,SC Paderborn 07,,Michel,51,4:0,False,False,False
3. Liga,2017/2018,4. Spieltag,SC Paderborn 07,,Srbeny,64,5:0,False,False,False
3. Liga,2017/2018,4. Spieltag,SV Meppen,,Girth,51,0:1,False,False,False
3. Liga,2017/2018,4. Spieltag,FC Hansa Rostock,,Ziemer,68,1:1,False,False,False
3. Liga,2017/2018,4. Spieltag,SV Meppen,Nico,Granatowski,88,1:2,False,False,False
3. Liga,2017/2018,4. Spieltag,Werder Bremen II,,Kazior,27,0:1,False,False,False
3. Liga,2017/2018,4. Spieltag,SV Wehen Wiesbaden,,Mintzel,44,0:1,False,False,False
3. Liga,2017/2018,4. Spieltag,Karlsruher SC,A.,Fink,56,1:1,False,False,False
3. Liga,2017/2018,4. Spieltag,Karlsruher SC,,Bülow,83,2:1,False,False,False
3. Liga,2017/2018,4. Spieltag,Fortuna Köln,,Keita-Ruel,45,0:1,False,False,False
3. Liga,2017/2018,4. Spieltag,Fortuna Köln,,Kurth,65,0:2,False,False,False
3. Liga,2017/2018,4. Spieltag,SpVgg Unterhaching,,Schimmer,67,1:2,False,False,False
3. Liga,2017/2018,4. Spieltag,SpVgg Unterhaching,,Hain,69,2:2,False,False,False
3. Liga,2017/2018,4. Spieltag,VfL Osnabrück,Halil,Savran,5,1:0,False,False,False
3. Liga,2017/2018,4. Spieltag,Hallescher FC,,Pintol,15,1:1,False,False,False
3. Liga,2017/2018,4. Spieltag,VfL Osnabrück,,Alvarez,42,2:1,False,False,False
3. Liga,2017/2018,4. Spieltag,Hallescher FC,,Pintol,70,2:2,True,False,False
3. Liga,2017/2018,4. Spieltag,Hallescher FC,,El-Helwe,78,2:3,False,False,False
3. Liga,2017/2018,4. Spieltag,VfL Osnabrück,St.,Tigges,81,3:3,False,False,False
3. Liga,2017/2018,4. Spieltag,1. FC Magdeburg,,Schwede,7,1:0,False,False,False
3. Liga,2017/2018,4. Spieltag,1. FC Magdeburg,,Weil,10,2:0,True,False,False
3. Liga,2017/2018,4. Spieltag,FC Kickers Würzburg,,Bytyqi,80,2:1,False,False,False
3. Liga,2017/2018,5. Spieltag,Fortuna Köln,,Bülow,11,1:0,False,True,False
3. Liga,2017/2018,5. Spieltag,Fortuna Köln,Kyere,Mensah,33,2:0,False,False,False
3. Liga,2017/2018,5. Spieltag,Fortuna Köln,,Scheu,50,3:0,False,False,False
3. Liga,2017/2018,5. Spieltag,Fortuna Köln,,Bender,90,4:0,False,False,False
3. Liga,2017/2018,5. Spieltag,SV Meppen,,Leugers,3,1:0,True,False,False
3. Liga,2017/2018,5. Spieltag,SV Meppen,,Girth,45,2:0,False,False,False
3. Liga,2017/2018,5. Spieltag,SV Meppen,,Girth,77,3:0,False,False,False
3. Liga,2017/2018,5. Spieltag,SV Meppen,,Kremer,90,4:0,False,False,True
3. Liga,2017/2018,5. Spieltag,SC Paderborn 07,,Michel,34,0:1,False,False,False
3. Liga,2017/2018,5. Spieltag,SpVgg Unterhaching,,Bigalke,17,0:1,False,False,False
3. Liga,2017/2018,5. Spieltag,SpVgg Unterhaching,,Hain,78,0:2,False,False,False
3. Liga,2017/2018,5. Spieltag,Hallescher FC,,Sliskovic,84,1:2,False,False,False
3. Liga,2017/2018,5. Spieltag,1. FC Magdeburg,,Niemeyer,66,0:1,False,False,False
3. Liga,2017/2018,5. Spieltag,Sportfreunde Lotte,,Dej,32,1:0,True,False,False
3. Liga,2017/2018,5. Spieltag,Sportfreunde Lotte,Al,Ghaddioui,34,2:0,False,False,False
3. Liga,2017/2018,5. Spieltag,Sportfreunde Lotte,,Piossek,49,3:0,False,False,False
3. Liga,2017/2018,5. Spieltag,Sportfreunde Lotte,Al,Ghaddioui,74,4:0,False,False,False
3. Liga,2017/2018,5. Spieltag,FC Hansa Rostock,,Hüsing,14,0:1,False,False,False
3. Liga,2017/2018,5. Spieltag,FC Hansa Rostock,,Benyamina,74,0:2,False,False,False
3. Liga,2017/2018,5. Spieltag,FC Hansa Rostock,,Benyamina,89,0:3,False,False,False
3. Liga,2017/2018,6. Spieltag,SC Paderborn 07,,Wassey,17,1:0,True,False,False
3. Liga,2017/2018,6. Spieltag,VfL Osnabrück,,Alvarez,53,1:0,False,False,False
3. Liga,2017/2018,6. Spieltag,VfR Aalen,,Welzmüller,56,1:0,False,False,False
3. Liga,2017/2018,6. Spieltag,FC Rot-Weiß Erfurt,,Razeek,88,1:1,False,False,False
3. Liga,2017/2018,6. Spieltag,1. FC Magdeburg,,Erdmann,38,1:0,False,False,False
3. Liga,2017/2018,6. Spieltag,Werder Bremen II,,Jacobsen,44,1:1,False,False,False
3. Liga,2017/2018,6. Spieltag,1. FC Magdeburg,,Düker,78,2:1,False,False,False
3. Liga,2017/2018,6. Spieltag,1. FC Magdeburg,,Türpitz,81,3:1,True,False,False
3. Liga,2017/2018,6. Spieltag,1. FC Magdeburg,,Lohkemper,90,4:1,False,False,True
3. Liga,2017/2018,6. Spieltag,Fortuna Köln,,Keita-Ruel,56,0:1,False,False,False
3. Liga,2017/2018,6. Spieltag,SV Wehen Wiesbaden,,Ruprecht,90,1:1,True,False,True
3. Liga,2017/2018,6. Spieltag,Hallescher FC,M.,Röser,13,0:1,False,False,False
3. Liga,2017/2018,6. Spieltag,Karlsruher SC,,Schleusener,66,1:1,False,False,False
3. Liga,2017/2018,6. Spieltag,SpVgg Unterhaching,,Hain,20,1:0,False,False,False
3. Liga,2017/2018,6. Spieltag,SpVgg Unterhaching,,Scheffel,33,2:0,False,True,False
3. Liga,2017/2018,6. Spieltag,Chemnitzer FC,,Slavov,36,2:1,False,False,False
3. Liga,2017/2018,6. Spieltag,SpVgg Unterhaching,,Stahl,45,3:1,False,True,False
3. Liga,2017/2018,6. Spieltag,Chemnitzer FC,,Slavov,62,3:2,False,False,False
3. Liga,2017/2018,6. Spieltag,SpVgg Unterhaching,,Hain,65,4:2,True,False,False
3. Liga,2017/2018,6. Spieltag,FC Kickers Würzburg,,Nikolaou,28,0:1,False,False,False
3. Liga,2017/2018,6. Spieltag,Preußen Münster,"Mai,",Sebastian,30,0:1,False,False,False
3. Liga,2017/2018,6. Spieltag,FC Hansa Rostock,S.,Benyamina,57,1:1,False,False,False
3. Liga,2017/2018,7. Spieltag,Fortuna Köln,,Keita-Ruel,18,0:1,False,False,False
3. Liga,2017/2018,7. Spieltag,Werder Bremen II,,Manneh,32,1:1,False,False,False
3. Liga,2017/2018,7. Spieltag,Fortuna Köln,,Brandenburger,81,1:2,False,False,False
3. Liga,2017/2018,7. Spieltag,FSV Zwickau,,König,38,0:1,False,False,False
3. Liga,2017/2018,7. Spieltag,FSV Zwickau,,Wachsmuth,57,0:2,False,False,False
3. Liga,2017/2018,7. Spieltag,FC Rot-Weiß Erfurt,,Bieber,68,1:0,False,False,False
3. Liga,2017/2018,7. Spieltag,VfL Osnabrück,,Danneberg,15,0:1,False,False,False
3. Liga,2017/2018,7. Spieltag,Sportfreunde Lotte,Al,Ghaddioui,21,1:0,False,False,False
3. Liga,2017/2018,7. Spieltag,Sportfreunde Lotte,,Dej,75,2:0,False,False,False
3. Liga,2017/2018,7. Spieltag,SpVgg Unterhaching,,Wendel,87,2:1,False,True,False
3. Liga,2017/2018,7. Spieltag,Hallescher FC,,Röser,32,1:0,False,False,False
3. Liga,2017/2018,7. Spieltag,SV Wehen Wiesbaden,,Schäffler,39,1:1,True,False,False
3. Liga,2017/2018,7. Spieltag,Hallescher FC,,Sliskovic,66,2:1,False,False,False
3. Liga,2017/2018,7. Spieltag,1. FC Magdeburg,,Türpitz,43,1:0,False,False,False
3. Liga,2017/2018,7. Spieltag,1. FC Magdeburg,,Lohkemper,68,2:0,False,False,False
